id,language,date,newspaper_id,iiif_url,relevancy,text
"neue_freie_presse_nfp19120802_article_672","de","1912-08-02T00:00:00Z","neue_freie_presse","https://platform.newseye.eu/iiif/neue_freie_presse_nfp19120802_page_7/2243,923,1050,711/!400,200/0/default.jpg","0","Die Lleche, Fante  umt ja shoarz. de D fiunz ich
Warum so nachng schwarz?.— und lispelnd künd' ich ihr:
Mein Herz ist tränenleer, ein ausgedorrter See,
Und was dem Aug' entfließt, ist trauerdunkles Weh.
[Die Rückkehr des Grönlandforschers
Mikkelsen.] Aus Kopenhagen wird berichtet: Der
Nordpolforscher Kapitän Einar Mikkelsen und sein
Maschinist Iversen trafen, von Christiania kommend, im
Hafen von Kopenhagen ein, wo sich die Angehörigen
Mikkelsens und eine große Menschenmenge eingefunden
hatten. Der Justizminister bot den Forschern Willkommen,
worauf Kabinettssekretär Krieger beiden im Namen des
Königs die goldene Verdienstmedaille überreichte. Der
Kapitän des norwegischen Schiffes, der die Forscher, die zwei
Jahre lang im Innern Grönlands verschollen waren, auffand und nach Norwegen brachte, wird die silberne Verdienstmedaille erhalten. Heute abends gibt das Manineministerium zu Ehren der heimgekehrten Forscher ein Festessen."
"arbeiter_zeitung_aze19001025_article_126","de","1900-10-25T00:00:00Z","arbeiter_zeitung","https://platform.newseye.eu/iiif/arbeiter_zeitung_aze19001025_page_5/1172,2829,1060,2243/!400,200/0/default.jpg","0","* Ueber die Kohlenlager auf Spitzbergen wird
deutschen Blättern aus Christiania geschrieben: In einer
Zeit, wo das Brennmaterial, insbesondere alles was Kohle heißt,
eine ungeahnte Preissteigerung aufweist, hat man alle Ursache,
neue Kohlenlager mit Genugthuung zu begrüßen,
selbst wenn sie in der Nachbarschaft des Nordpols liegen. Als
ein solches neues Kohlenland erweist sich Spitzbergen, auf
dem nun allen Ernstes ein Bergbaubetrieb bevorsteht. Man
wußte zwar längst, was Spitzbergen birgt, doch herrschte bis in
die jüngste Zeit hinein Unklarheit über die Abbauwürdigkeit der
dort vorhandenen Kohlenflötze, bis die Frage endlich in diesem
Sommer ihre Lösung fand. Angeregt durch den erstaunlichen Kohlenreichthum der Bäreninsel, den
einige deutsche Spekulanten in Beschlag nahmen, sind in
Norwegen verschiedene Gesellschaften entstanden, die sich die
Ausbeutung der spitzbergischen Kohlenfelder zur Aufgabe
stellten und zu diesem Zweck letzten Sommer vorbereitende
Expeditionen nach Spitzbergen sendeten. Eine der zuletzt heimgekehrten Expeditionen kann nach ihrem dreieinhalbmonatlichen
Aufenthalt auf Spitzbergen, wie einer der Theilnehmer, Ingenieur
Nilson, berichtet, auf außerordentlich gute Ergebnisse zurückblicken. Es wurden an verschiedenen Punkten des Eisfjords große,
steinkohlenführende Gebiete nach berühmtem Muster in Besitz genommen und eingehegt sowie ein Versuchsbergbau betrieben und
alles zum Bergwerksbetrieb für nächstes Jahr vorbereitet. Auf dem
Eigenthum der Gesellschaft hat man Arbeiterwohnungen errichtet
und diese mit Proviant und Geräthen versehen. Das Expeditionsschiff, der „Gotfred“, brachte eine Ladung von 1000 Hektoliter Kohlen mit. Kohlenadern, in der Regel in süd=nördlicher
Richtung gehend, finden sich über der Wasserlinie in einer Anzahl
von drei zu 1·72 bis 3 Meter Dicke. Ein Theil der Kohlen ist besser
als die allgemeine Sorte, und in Green Harbour, am
Eingang zum Eisfjord, kommen auch Schmiedekohlen vor.
Was die Mächtigkeit der Kohlenflötze betrifft, so reichen diese nach
dem Bericht der Expedition hin, den Bedarf des nördlichen Norwegen
für eine unbegrenzte Zeit zu decken. Auch die sonstigen Verhältnisse liegen für einen Grubenbetrieb, und zwar das ganze Jahr
hindurch günstig. Dagegen machen die Hafenverhältnisse es nöthig,
daß die Verschiffung durch Vermittlung von Leichtern erfolgt, und
die Bollwerke, die zu Verladungszwecken zu errichten sind, müssen
jeden Winter wieder weggenommen werden, da sie sonst durch
 das Eis zerstört werden würden. Indessen verursacht dies keine
allzu großen Kosten, Die hier in Rede stehende Gesellschaft will
nun im nächsten Frühjahr ein größeres Schiff nach Spitzbergen
senden und den Bergwerksbetrieb mit einer Arbeitsstärke von
30 Mann aufnehmen lassen. Es soll darauf eine Ueberwinterung stattfinden, so daß also ununterbrochener
Betrieb vor sich gehen würde. Ueberwinterungen auf Spitzbergen kommen übrigens neuerdings immer mehr in Schwang.
So ist der norwegische Eismeerschiffer Hagerny, der schon
vorigen Winter sein Heim auf Spitzbergen aufschlug, mit seinen"
"innsbrucker_nachrichten_ibn19130415_article_126","de","1913-04-15T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19130415_page_4/1202,324,908,758/!400,200/0/default.jpg","0","(Nächtliche Ruhestörer.) Aus Lana berichtet man uns: Vom 13. auf den 14. d. M.
um 1 Uhr nachts wurden die Bewohner von
Oberlana durch einen ohrenbetäubenden Lärm
aus ihrem Schlafe geweckt. Etwa 25 bis 30
vermummte Burschen erschienen, mit allen möglichen Instrumenten (Bockhörner, Hafendeckeln,
Kannen und Kuhschellen usw.) ausgerüstet, vor
einem Bauernhofe in Oberlana, um dem vor
einigen Tagen von der Hochzeitsreise heimgekehrten Ehepaar eine Katzenmusik zu veranstalten. Glücklicherweise war das „Konzert“ nicht
von langer Dauer, da die Burschen durch die
Gendarmerie und Sicherheitswache bis auf einige,
welche festgenommen werden konnten und die
sich nun wegen nächtlicher Ruhestörung zu verantworten haben werden, versprengt wurden."
"arbeiter_zeitung_aze19180423_article_133","de","1918-04-23T00:00:00Z","arbeiter_zeitung","https://platform.newseye.eu/iiif/arbeiter_zeitung_aze19180423_page_5/2296,268,1026,2254/!400,200/0/default.jpg","3","* Reisegebühren der Heimkehrer. Die aus der
Kriegsgefangenschaft eintreffenden Heimkehrer bekommen, wenn
sie nicht Offiziere sind und zu ihrem Truppenkörpel
einrücken, ohne eine Quarantalnestation berührt zu haben,
so daß sie keinem Transport angeschlossen wurden, für jeden Tag
der Reise von der Grenze an die Löhnung von fünf Kronen
täglich als Verpflegsgebühr. Demjenigen, der das Geld noch nicht
bekommen hat, muß es nachgezahlt werden. Für die
Offiziere sind die Bestimmungen anders. Sie bekommen
die Gebühren auch, wenn sie eine Quarantainestation berührt
haben, denn für sie gibt es keinen Zwang, mit dem Transport zu gehen und sie sind auch nicht auf die Karte angewiesen,
die man auf der Reise vom Staate bekommt. Die Offiziere
bekommen für jeden Tag der Reise soviel eine Reisegebühr für
Dienstreisen beträgt; sie macht für die niederen Offiziere durchschnittlich zwanzig Kronen täglich aus. Den Offiziersgehalt bekommen sie außerdem, da sie ihn auch für die Zeit der Gefangenschaft beziehen. #
    
* Die Verrehesnot und die Krirgsverwilderung. aus
Mödling wird berichtet: Am 14. d. um ¼9 Uhr abends
kam der von Mödling gegen Wien verkehrende Personenzug
Nr. 672 in der Südbahnstation Liesing mit Passagieren überfüllt
an. Nachdem auf dem Bahnsteig 600 bis 700 Fahrgäste auf
die Weiterbeförderung warteten und in den ohnehin schon
bis auf die Dächer und Plattformen
vollen Zug einsteigen wollten, gab es
unter den Fahrgästen ein heftiges Gebränge und ein wildes
Balgen um die Sitze. Der diensthabende Verkehrsbeamte Adjunkt
J. Regenberger sah sich gezwungen, Ordnung zu schaffen.
In einem Abteil dritter Klasse schlugen mehrere Fahrgäste mit
Stöcken aufeinander los, wobei die Fensier des Waggons und
eine Laterne in Trümmer gingen. Als die Schaffnerin Marie
Thunst auf das Tritibrett des Waggons stieg, wurde sie von
dem Disponenten der Wagenfabrik Korsor Anten Feiz
hinuntergesioßen, so daß sie stürzte und sich mehrsach leicht
verletzte. Feix wurde nun vom Verlehrsbeamten Regenberger zum Aussteigen und zur Abgabe des Nationales aufgesordert; er #eistete dieser Aufforderung aben keine Folge, weshalb
er vom Stationsarbeiter Herzi#g ud auf die Platz####. Baggon herabgezer#i and kriin wie ein
nprucn gebracht werden mußte. Hier schrie Feiz wie ein
Wütender und machie einen obrenbetänbenden Krawall, wobes
ihm seine Galtin Albine Feix half, indem sie schrie und sich die
Kleider vom Leib riß. Erst nach einer Viertelstunde beruhigte
sich das Ehepaar und verließ den Dienstraum. Der Zug konnte
erst mit großer Verspätung die Fahrt fortsetzen.
* Das dritte Kind. Die 30jährige Hilfsarbeiterin Marte #e
hauste mit ihrem Geliehten, einem Tischlergehilfen, in einem
ärmlichen Kabinett in der Margaretenstraße. Sie hane 
zwei Kinder zu versorgen, die bei ihrer Tante auf dem #and in
Pflege sind. Sie hing an diesen Kindern, die sie nicht bei sich
haben konnte, mit großer Liebe und wendeteiberan
ganzen Lohn für sie auf. Für ein dutes
hätte es nicht mehr gereicht. Als nun dieses kam, ließ sie es
bei der Emtblndung in den Kanal gleiten, wo es den Tod durch
Erstickung fand. Als der Hansmeister am 20. d. eine in den
Kanalgefallene Bürste herausholen wollte, fand er die Kindesleiche. MMarie P. wurde nun dem laubesgerichtlichen Hästlingsspital eingeliesert."
"arbeiter_zeitung_aze19181025_article_92","de","1918-10-25T00:00:00Z","arbeiter_zeitung","https://platform.newseye.eu/iiif/arbeiter_zeitung_aze19181025_page_4/2218,3388,1012,847/!400,200/0/default.jpg","3","Die Regierung in Polen.
Warschan, 23. Oktober. Das neue Kabinett wurde
gestern gebildet. Es zählt vierzehn Mitglieder. Das Portefeuille
für Finanzwesen sowie die Posten der Minister ohne Portefeuille für Galizien und Posen sind noch nicht vergeben. Als Kriegsminister ist Pilsudski vorgesehen. Aus
dem alten Kabinett blieben Justizminister Higersberger und
Unterrichtsminister Ponikowski, die aber ausdrücklich als reine
Fachminister bezeichnet sind. Es haben übernommen: den
Vorsitz: Swierzynski; Aeußeres: Glombinski (Galizier);
Inneres: Chizanowski; Landwirtschaft: Ladislaw Grabski;
Handel und Industrie: Wierzbicki; Arbeit und soziale Fürsorge: Wolczynski; Verkehrsministerium: Paszkowski; Ernährungswesen: Minkiewicz. Landwirtschaftsainister Grabski
ist der jüngst freigelassene ehemalige Vorstand des zentralen
polnischen Bürgercomités in Petersburg, der im April als
Rückwanderer nach Warschau zurückkehrte, Ende Mai aber
wegen seiner nationaldemokratischen Agitalion interniert
werden mußte."
"neue_freie_presse_nfp19181001_article_461","de","1918-10-01T00:00:00Z","neue_freie_presse","https://platform.newseye.eu/iiif/neue_freie_presse_nfp19181001_page_10/96,835,1049,856/!400,200/0/default.jpg","3","sitzsteuer — wäre den Ländern und den Gemeinden zuzuweisen,
dafür die Umlagenwirtschaft einzustellen; 5. die staatlichen Organe
hätten die Grund= und allgemeine Erwerbsteuer evident zu
halten, und diese eventuell auch einzuheben, letzteres
aber nur auf Beschluß der Länder und Gemeinden.
(Diese Anträge werden von den Antragstellern als
Minoritätsvota angemeldet.) Dann ein Antrag der Abgeordneten
Dr. Viskovsky, Dr. Funk, Dr. Hruban, wonach die
durch die Steuererhöhung und den Kriegszuschlag verursachte
Mehrbelastung bei verpachteten Grundstücken vom Pächter dem
Grundbesitzer auch in dem Falle zu ersetzen ist, als durch den
Pachtvertrag der Besitzer die Zahlung der Steuer übernommen
ihat, schließlich ein Antrag der Abgeordneten Dr. Viskovsky
sund Jarc, wonach die Regierung aufgefordert wird, eine zeitgemäße Bodenreform ins Auge zu fassen und insbesondere dafür
Sorge zu tragen, daß der erforderliche Grund und Boden behufs Ansiedlung heimkehrender Krieger und Rückwanderer sowie zur Versorgung Kriegsbeschädigter nach Bedarf auch durch
Enteignung großerer Kirchengüter und sonstiger Latifundien
sowie durch Aufhebung des Fideikommißbandes gesichert werde,
und ein Antrag zur Hebung der Bodenproduktion entsprechende
Maßnahmen einzuleiten."
"neue_freie_presse_nfp19180112_article_564","de","1918-01-12T00:00:00Z","neue_freie_presse","https://platform.newseye.eu/iiif/neue_freie_presse_nfp19180112_page_11/2211,3828,1053,1326/!400,200/0/default.jpg","3","Wien, 11. Jannar.
[Deutsch=ungarische Schiffahrts
konferenzen in Berlin.] Der Präsident der Pester
Ungarischen Kommerzialbank Geheimer Rat Leo Lanczy
hat in seiner Eigenschaft als Präsident der „Adria“, königlich
ungarischen Seeschiffahrtsgesellschaft, in Berlin mit Kenntnis
der ungarischen Regierung mit dem Generaldirektor der
Hamburg=Amerika=Linie Ballin und dem Generaldirektor
des Norddeutschen Lloyd Heinecke sowie unter Teilnahme
eines Vertreters der Austro=Americana Verhandlungen
gepflogen. Darüber erhalten wir aus Budapest folgende telegraphische Mitteilung: Die Konferenzen galten der Frage,
wie für die Zeit nach dem Wiedereintritte des Friedens eine
direkte Schiffahrtslinie zwischen Fiume und Amerika gesichert
werden könne. Die rechtzeitige Regelung hat um so größere Bedeutung, als zwischen Fiume und Nordamerika gegenwärtig
keine Schiffahrtslinie sichergestellt ist. Die neu zu errichtende
direkte Schiffahrtslinie soll zur Abwicklung des Auswanderer=,
Rückwanderer= und Warenverkehres zwischen Ungarn und
Amerika dienen. Auf den Auswandererverkehr wird weniger
Gewicht gelegt, da er in der Zeit nach dem Kriege, wie man
annimmi, nicht sehr groß sein wird. Viel wichtiger ist die
Abwicklung des Rückwandererverlehres, von dem man sick
überaus viel verspricht. Ebenso große Bedeutung kommt auch
dem zu erwartenden Warenverkehre zu. In den Berliner Besprechungen wurden vorerst in großen Zügen die Voraussetzungen festgelegt, unter denen eine Verhandlung in dieser
Frage mit der ungarischen Regieru.g möglich sein wird. Die
Aktion, welche mit der Gründung einer neuen Schiffahrtsgesellschaft unter Beteiligung der oben angeführten verhandelnden
Gesellschaften verbunden wäre, erweist sich als sehr schwierig,
hauptsächlich infolge des herischenden Mangels an Schiffsraum und der Hindernisse, die angenblicklich dem Bau neuer"
"neue_freie_presse_nfp19180831_article_458","de","1918-08-31T00:00:00Z","neue_freie_presse","https://platform.newseye.eu/iiif/neue_freie_presse_nfp19180831_page_9/2224,3353,1061,1840/!400,200/0/default.jpg","3","Zu den Forderungen, deren Befriedigungsfonds in den
sechs Milliarden gegeben ist, gehört auch der Ersatzanspruch
für alle Schäden, die während des Krieges von russischen
staatlichen Organen oder der Bevölkerung durch völkerrechtswidrige Handlungen an diplomatischen und konfulerischen
Beamten Deutschlands oder an Botschafts= oder Konsulatsgebäuden oder an deren Inventar angerichtet wurden. Ferner
gehören dazu die bereits erwähnten Ansprüche ggen den russischen Saat aus dem öffentlichen Schuldendienste. Diese Ansprüche dürften sich nicht nur auf die fällig gewordenen
Zinsen, sondern auch auf die Kapitalssummen selbst beziehen.
Der Pauschalbetrag wird auch zur Befriedigung jener Ansprüche bestimmt sein, welche aus der Beeinträchtigung der
Urheberrechte, gewerblichen Schutzrechte, Konzessionen und
Privilegien sowie ähnlicher Ansprüche auf öffentlich rechtlicher
Grundlage durch die Kriegsgesetze Rußlands sich ergeben.
Hieher gehören auch die Entschädigungen für Konzessionen,
Privilegien und ähnliche Ansprüche auf öffentlich rechtlicher
Grundlage, welche auf Grund einer für alle Landeseinwohner
geltenden Gesetzgebung durch die russische Republik abgeschafft worden sind; ebenso die Entschädigungen für Grundtücke oder Rechte an Grundstücken, Bergwerksgerechtsame
owie Rechte auf die Benützung oder Ausbeutung von Grundtücken, Unternehmungen oder Beteiligungen an einem
Unternehmen, insbesondere Aktien, die infolge
von Kriegsgesetzen veräußert oder den Be
rechtigten sonst durch Zwang entzogen worden sind.
Ferner sind inbegriffen der Ersatz jedes Schadens, welcher
deutschen Staatsdürgern durch völkerrechtswidrige Gewaltakte seitens der russischen stagtlichen Organe oder seitens
der russischen Bevölkerung an Leben, Gesundheit oder Vermögen zugefügt wurde. Durch die Pauschalfumme werden
überdies die Aufwendungen befriedigt, welche Deutschland
für die russischen Kriegsgefangenen gemacht hat. Weiter
dürften darin die Entschädigungen für die Internierten
und die Rückwanderer enthalten sein, endlich die Entschädigung für zurückbehaltene, benützte oder verlorene
Kauffahrteischiffe. Zu allen diesen bereits im deutschrussischen Zusatzvertrage von Brest=Litowsk grundsätzlich
festgelegten Ersatzansprüchen kommt noch die Vergütung
für die Verluste, die deutsche Staatsbürger — und ihnen
werden Perlenen und Unteruchten. deren"
"arbeiter_zeitung_aze19180316_article_106","de","1918-03-16T00:00:00Z","arbeiter_zeitung","https://platform.newseye.eu/iiif/arbeiter_zeitung_aze19180316_page_5/1233,3220,1016,1119/!400,200/0/default.jpg","3","Der Rechtsvertrag mit Rußland.
Auch mit Rußland ist ein Zusatzvertrag zum
Friedensvertrag abgeschlossen worden, durch den die rechtlichen Beziehungen zwischen den vertragschließenden
Staaten geregelt werden. Im allgemeinen ist dieser Vertrag gleichlautend mit dem mit der Ukraine abgeschlossenen
Vertrag, dessen Inhalt wir gestern mitgeteilt haben. Bezüglich der Kriegsgefangenen enthält
der Vertrag außerdem die Bestimmung, daß Rußland „auf
seinem Gebiet österreichisch=ungarische Kommissionen zum
Zwecke der Fürsorge für österreichisch=ungarische Kriegsgefangene zulassen und nach Kräften unterstützen“ werde.
Außerdem ist in den Vertrag auch folgende Bestimmung eingefügt: Den Angehörigen jedes vertragschließenden Teiles, die aus den Gebieten
des anderen Teiles stammen, soll es
während einer Frist von zehn Jahren freistehen, nach
dem Stammland zurückzuwandern. Die zur Rückwanderung
berechtigten Personen sollen auf Antrag die Entlassung aus ihrem bisherigen Staatsverband erhalten. Auch soll ihr schriftlicher oder
mündlicher Verkehr mit den diplomatischen und konsularischen Vertretern des Stammlandes in keiner Weise gehindert werden. Die Rückwanderer sollen für die ihnen
während des Krieges wegen ihrer Abstammung zugefügten Unbilden eine billige Entschädigung erhalten
und durch die Ausübung des Rückwanderungsrechtes
keinerlei vermögensrechtliche Nachteile erleiden."
"arbeiter_zeitung_aze19180508_article_55","de","1918-05-08T00:00:00Z","arbeiter_zeitung","https://platform.newseye.eu/iiif/arbeiter_zeitung_aze19180508_page_3/1179,585,1016,1010/!400,200/0/default.jpg","3","Ueber den Verkehr zwischen den besetzten
und nicht besetzten Gebieten wird das Oberkommando mit der rumänischen Regierung die erforderlichen
Abmachungen treffen. Die Rückwanderung in die besetzten Gebiete soll nur in dem Maße erfolgen, wie die rumänische Regierung den Unterhalt der Rückwanderer durch eine entsprechende Einfuhr von Lebensmitteln aus der Moldau oder
aus Bessarabien sicherstellt. Das Recht des Oberkommandos
des Besetzungsheeres zur Requisition von Getreide,
Hülsenfrüchten, Futtermitteln, Wolle, Vieh und Fleisch aus den
Erzeugnissen des Jahres 1918, ferner von Hölzern sowie von
Erdöl und Erdölerzeugnissen bleibt bestehen; ebenso
das Recht, wegen der Gewinnung, der Verarbeitung, der Beförderung und der Verteilung dieser Prodtkte die erforderlichen
Anordnungen zu treffen. Ueber einen Aufbringungsplan und
über die Befriedigung des rumänischen Bedarses, „worauf gebührend Bedacht genommen werden soll“, bleiben nähere Abmachungen vorbehalten. Dem Ersuchen des Oberkommandos
um Vornahme von Requisitionen für die Bedürfnisse des Besetzungsheeres und von Requisitionen sonstiger Gegenstände,
die von Rumänien nach den mit ihm getroffenen anderweitigen
Vereinbarungen zu liefern sind, hat die rumänische Regierung
zu entsprechen."
